Altitude,Pressure,Temperature,Humidity,WindSpeed,CO2,PM2.5,NDVI,PopulationDensity,Oxygen Level,Number of People
2254.901424590337,776.99677718293,13.974465175076856,55.921924421226095,7.409519185105198,420.76240317977295,9.429593208834564,0.7892592541155188,396.697473628044,21.027528844934874,402
2235.8520709648647,774.6231684145638,15.566443987853448,66.39614989220499,9.906389533182749,420.46585891616144,11.84534583131105,0.66111595188149,349.6349739624404,20.99554496916951,412
2259.4306561430208,770.2981518496009,13.622740237000116,70.86394466578356,10.05405061613334,407.0435682736999,10.289699082128775,0.7857372824944473,382.7625042546338,21.0961363293583,391
2285.6908956922407,766.7653161114721,15.07611541108288,93.8768765734019,11.417891037530216,421.6990980829856,12.260020906294312,0.7383137971074137,471.47317275177,21.04280904536773,320
2232.9753987583,773.4911165680679,10.319155999138644,80.56553124533758,5.899424910157521,432.3282908182175,13.929248446444056,0.785372885543219,527.7856655030514,20.9338332552464,378
2232.9758912915245,771.9674269271087,16.639881122118815,61.64518430900109,11.777701821541992,412.25767880923206,19.18577243165692,0.7888465846177415,457.0487330863573,21.04071147941722,344
2287.3763844652217,774.4759661001386,16.003616426086673,79.86036289417638,1.886825105191674,435.4848265105059,13.394204806471487,0.8303957530559579,410.172320847177,20.85880976220652,380
2263.0230418745878,773.1758590084098,13.548734106795427,59.52696011061634,8.110346342908569,429.8777482108434,7.071871466152037,0.8176726823810602,549.8011770304428,21.05866214440312,407
2225.9157684219517,775.2477635765966,17.977737005297215,85.82691053887073,8.535178472645367,417.6576667802896,20.7003392324758,0.8173285831305148,368.7163526948478,20.96627440460625,391
2256.276801307579,767.3238239421971,18.812710412879674,70.28875348182122,11.899980478213717,423.5847036266216,10.814549331924802,0.822183515958312,503.0919338366907,21.11389342657867,410
2226.097469215626,776.5869703281717,11.177320406893076,74.06363811260829,10.067892558030607,440.9832180764103,14.706397864476855,0.7645689492407973,371.19372016487216,20.983782670218734,391
2226.0281073928923,770.987998023462,13.711825664301358,88.2579664754219,5.78331083843114,432.3354781350587,17.232682534703557,0.751609254351842,443.1022958010893,20.883664630109525,346
2247.258868146981,780.3763043631263,13.692572950638104,62.1283643141575,7.045020622548955,425.0878365489815,15.998052092013914,0.7936408541589167,388.6437435209549,20.95038698506824,306
2182.601592660266,766.5540609095522,13.180290696673406,61.02881814887009,10.59604002864222,422.6231668303902,20.470897737607377,0.7866040475716511,394.4147817347189,20.997487035523736,385
2188.252465024609,778.6798190158263,18.48842452579525,69.16400673653995,9.76279797440633,425.7660907045166,17.395015716963794,0.734546688163087,362.26134825377903,20.97757122548362,374
2223.131374122771,770.9895539173133,15.418521583681589,85.38378851019317,8.26262767109276,419.88236442057695,10.69345210151446,0.7702411704404134,534.4854031180695,21.03373447654893,349
2209.615066389967,766.7429099819277,15.206455476068168,59.806539245231576,8.557498631464062,403.95250494280987,25.89281086995831,0.7482451766607703,326.7073961891465,20.91255492245747,332
2249.4274199778583,767.5805708297283,9.98841290677974,46.67844401889431,12.088503991477868,445.4217791053473,15.971667316691166,0.7073033545769972,325.97677474512915,20.96703329974709,359
2212.759277734364,768.3982634590284,17.90625409062768,70.48841141591001,8.446922281392355,426.553249991994,14.26329886689247,0.8145230370688175,612.0993565845109,21.01363269218903,374
2197.6308889599413,772.1208297320096,12.282224815439582,80.51740799910921,9.73572626791278,428.9814726512254,19.819627115277854,0.7527599621265044,497.78475646543313,20.95264602327829,402
2283.9694630676468,772.6141774401775,16.179797890798984,87.00261749738829,16.50980976424163,424.4209225012309,16.24725472965036,0.8524354128849425,161.48863013069638,21.15690867050804,379
2233.226710985404,767.1314999803071,16.832130813874574,70.36838637914602,5.728952089348231,417.6488319927541,16.996140964696636,0.6687253864900083,343.47412607895967,20.87071464810387,433
2242.025846140638,769.8782270386951,20.08197578751595,70.88573392883998,4.444471805276024,423.14075519051227,27.46091999300344,0.7221610613578316,218.8010662437946,20.753471502631182,359
2197.257554413596,780.7113517930593,12.073538802642664,86.53900734255747,12.35076899439582,409.0060523780569,13.624392858724766,0.7516319418345436,304.9309306584745,21.106398051137752,402
2223.6685182642445,778.6377158505036,6.941463532537524,56.3025830030458,7.96407081611769,447.770864980533,13.41119552991302,0.8068690548814457,86.14853337659605,20.96296170302361,383
2243.327677691296,772.1816183483702,16.551548634261085,71.1147922481699,9.04528741677214,412.654880015776,15.58289256006232,0.7699734686301093,386.3010422306058,21.00875549371093,400
2205.470192677331,770.190017390841,21.40153354453256,76.90423889925057,7.6565308656066575,414.6803371615282,20.357579677905196,0.7655236377090375,285.80581808386887,20.938314907261347,369
2251.27094055037,770.6001566335913,19.716839058818312,79.49218721285034,9.220599577697463,420.597407956136,7.467329849048005,0.6936368103722926,405.99052567964384,21.03698100017223,411
2221.980839302436,773.0675898636521,16.628978245823877,69.90193306809117,14.795614336289024,437.88075724852376,5.172220542617474,0.6921529301385264,237.48787411174752,21.14491078008109,383
2231.249187506202,764.8860371740079,14.525091443103856,75.34441011705842,12.406385375854358,425.14508999262654,12.064423646899264,0.7661252330144952,408.291185317204,21.087881151318225,356
2221.948801633118,768.7131173128832,18.42136778991193,50.1167264658701,12.586670535660932,412.63864203969536,6.830385204703564,0.6817947003090821,358.50837218796727,21.1294649842514,374
2295.568345535268,761.6570796306121,13.079361400886594,68.41751587666151,5.751318832622063,437.5433836075734,12.875843262371808,0.7234061124855335,550.1952965188595,20.881213729395764,378
2239.595083257862,771.9961156130264,17.42907330806866,79.53508712554468,6.546538790341392,432.3100062678548,17.51249848064645,0.7750458664542929,541.1356861745625,20.903830186714444,399
2208.268672131323,773.2359796985137,17.516410477499882,65.1770596574532,1.4827640215437192,430.3843495721645,10.546255682238682,0.7008837863861612,478.5345603010283,20.848385316017843,351
2264.676347363096,767.5840676885032,19.18062972249664,75.58984221589597,7.571857536751738,432.1573424117084,7.865867116093288,0.8302677981180904,367.3386219338788,21.041194789600805,377
2203.3746905008693,777.8699338164502,24.278980116733237,79.46872500802698,12.870109559156976,448.9436190058245,15.34668580857674,0.8111968172118945,598.5380395260294,21.047634096541408,390
2246.265907850143,763.8711716849883,17.1772479015363,71.57450799142235,11.550839547245111,446.8509489503611,19.312717423075853,0.6714290000830849,244.69647221601792,20.903022446499925,385
2181.2098962836067,762.6781255989509,14.473109122877505,76.70463770996571,9.335460211143628,418.1328465699671,6.525132807416936,0.7033814378409007,259.64413704363375,21.07951993304414,417
2200.154418533047,771.1222590927998,15.923277063424017,65.37267434715388,9.93309914884584,441.2388499281115,19.10116199152992,0.6357111377752525,391.6216900110935,20.879981906533107,408
2245.9058370760736,775.2354915130608,10.692772285332644,72.93388720303953,7.933343372273783,428.831681897589,19.08653101869163,0.7108704318725934,625.4038108921119,20.888801658276854,384
2262.1539973998624,778.4196384572894,13.915860606732824,81.10216169589222,10.614276647205353,429.9909581613775,19.77042551078314,0.78831942382862,379.76610931299126,20.967112874207874,388
2245.1410484356998,767.7055786856553,14.772152685660688,76.56972960968434,12.297634838441844,408.0772916835667,21.09240107435843,0.7293052528862571,381.67547567907184,21.00698441457054,389
2236.5305515283526,775.3934041671565,14.427734806196222,69.13468730436064,5.1523396377685815,423.296142346118,26.01006962329808,0.7730398621807983,255.80896438881908,20.808914577462048,400
2230.9668891323213,769.8074576524965,16.457064616101167,77.24216404290793,10.898943063512045,416.8717640966344,13.219539756904725,0.6738832840859128,494.5929585270378,21.01669151081118,325
2195.644340288977,769.1368635002959,13.5327402028534,82.14609790636618,12.797304612864002,433.2805881489331,15.54785790038929,0.7898987627290953,495.3176254329354,21.067162416233376,368
2218.4046737481585,774.4182996874333,19.363092001973413,54.50058721422522,8.754699133109892,435.710805004028,12.917807833759872,0.7222445386035825,478.907520139991,20.967095161493887,337
